OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
011	7	GX012829.MP4	54599	R_GX012829.MP4	54443	30.36311	1	24.49113	-976.69484	-22.14916	-1929.98376	4.97509	1.21436	9.92296	6.89017	2163.15989	26.84360	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
011	8	GX012829.MP4	89290	R_GX012829.MP4	89134	49.65516	1	43.78318	-556.92246	703.79997	-2242.21244	3.39146	4.19349	12.91001	19.63632	2415.16328	22.01497	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
012	0	GX010084.MP4	435	R_GX012829.MP4	288	0.24191		-1.00000	49.20822	35.60253	-615.57647	0.40745	0.38968	1.17910	0.93822	618.56558	5.74037								SYNC		
012	1	GX010084.MP4	12091	R_GX012829.MP4	11944	6.72394	1	1.73173	-902.27219	1230.34178	-3029.41989	8.01817	10.96802	27.06292	1.37044	3391.93468	26.87422	Pempherididae	Parapriacanthus	elongatus	37357002	274	AD	Passing			
012	6	GX010084.MP4	23223	R_GX012829.MP4	23076	12.91457	1	7.92236	-275.15218	74.32632	-1171.40967	1.14001	0.75654	4.10235	0.27409	1205.58440	13.72200	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
012	7	GX010084.MP4	32289	R_GX012829.MP4	32142	17.95627	1	12.96406	-814.97764	190.49471	-1473.51373	3.52300	1.22183	6.59308	4.42551	1694.61485	29.63695	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
012	8	GX010084.MP4	37189	R_GX012829.MP4	37042	20.68122	1	15.68901	-1100.89212	374.37302	-3734.25315	11.96406	4.54709	40.79791	2.08100	3911.10793	17.35373	Tetraodontidae	Omegophora	cyanopunctata	37467048	1	AD	Passing			
012	11	GX010084.MP4	54009	R_GX012829.MP4	53862	30.03501	1	25.04280	-67.47585	66.30779	-1286.84105	0.82659	0.81640	4.85355	1.90125	1290.31376	4.33032	Labridae	Notolabrus	parilus	37384022	4	AD	Passing			
012	14	GX010084.MP4	75691	R_GX012829.MP4	75544	42.09261	1	37.10040	-572.99720	861.44656	-6805.43558	11.73338	16.79941	132.21894	0.41199	6883.63054	8.79205	Microcanthidae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
012	15	GX010084.MP4	93426	R_GX012829.MP4	93279	51.95524	1	46.96303	-996.23887	84.87754	-2620.68379	7.65930	1.69979	20.42052	3.78175	2804.93843	20.89866	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
013	0	L_GX010094.MP4	238	GX010094.MP4	2214	0.13235		-1.00000	100.30034	23.68277	-598.11875	0.41103	0.37709	0.96652	3.62796	606.93251	9.77936								SYNC		
013	2	L_GX010094.MP4	10996	GX010094.MP4	12972	6.11500	1	5.06506	76.54870	370.62514	-2848.95309	1.80696	3.12049	20.13769	7.19115	2873.97919	7.57968	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
013	5	L_GX010094.MP4	21452	GX010094.MP4	23428	11.92970	1	10.87976	367.29890	-401.28391	-2161.44380	2.33727	2.54285	11.79506	10.35752	2228.85095	14.11728	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
013	10	L_GX010094.MP4	31285	GX010094.MP4	33261	17.39794	1	16.34800	34.79129	143.58410	-953.56321	0.60555	0.68056	2.34552	0.24720	964.94022	8.81987	Labridae	Pseudolabrus	biserialis	37384149	3	AD	Passing			
013	15	L_GX010094.MP4	49793	GX010094.MP4	51769	27.69044	1	26.64050	-1018.36160	773.09702	-2849.93160	7.42709	5.86103	20.76844	14.26601	3123.59561	24.17051	Labridae	Achoerodus	gouldii	37384002	2	AD	Passing			
013	17	L_GX010094.MP4	62899	GX010094.MP4	64875	34.97883	1	33.92890	-1128.30154	649.36042	-3338.16318	9.59272	5.85221	28.37592	0.71813	3583.02480	21.31142	Plesiopidae	Trachinops	noarlungae	37316017	121	AD	Passing			
013	24	L_GX010094.MP4	95997	GX010094.MP4	97973	53.38500	1	52.33506	243.51661	850.77371	-4295.26760	3.64638	9.39003	45.75263	0.05194	4385.48059	11.65426	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
013	25	L_GX010094.MP4	102106	GX010094.MP4	104082	56.78228	1	55.73234	-299.85056	1325.28613	-3458.87032	3.31399	11.63883	30.02814	17.92892	3716.19127	21.45980	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
016	0	L_GX010079.MP4	1548	GX010098.MP4	1827	0.86086		-1.00000																	Sync		
017	0	L_GX010095.MP4	695	GX010095.MP4	454	0.38650		-1.00000																	Sync		
018	0	GX010085.MP4	1664	R_GX012830.MP4	1305	0.92537		-1.00000																	Sync		
019	0	GX010086.MP4	3310	R_GX012831.MP4	2837	1.84073		-1.00000	-10.13694	25.13248	-661.10716	0.42757	0.41358	1.34328	5.93210	661.66236	2.51216								Sync		
020	0	L_GX010096.MP4	2673	GX010096.MP4	2508	1.48648		-1.00000																	Sync		
021	0	L_GX010080.MP4	1796	GX010099.MP4	1642	0.99878		-1.00000																	Sync		
022	0	GX012830.MP4	3657	R_GX012830.MP4	3419	2.03370		-1.00000																	Sync		
023	0	L_GX010097.MP4	2834	GX010098.MP4	2687	1.57602		-1.00000																	Sync		
024	0	L_GX010082.MP4	261	GX010098.MP4	96	0.14514		-1.00000																	Sync		
025	0	L_GX010083.MP4	3962	GX010099.MP4	3766	2.20331		-1.00000																	Sync		
026	0	L_GX010081.MP4	1570	GX010100.MP4	1687	0.87309		-1.00000																	Sync		
027	0	L_GX010097.MP4	1436	GX010097.MP4	906	0.79858		-1.00000														Sync					
028	0	GX010087.MP4	8565	R_GX012832.MP4	8414	4.76309		-1.00000	45.18255	22.40842	-764.30204	0.49434	0.47469	1.77377	0.18881	765.96424	3.85711								SYNC		
028	17	GX010087.MP4	96963	R_GX012832.MP4	96812	53.92220	1	44.24920	200.89477	-101.07060	-791.97239	0.65511	0.55100	1.94182	1.35143	823.28260	15.77361	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
029	0	L_GX010098.MP4	3147	GX010099.MP4	2954	1.75008		-1.00000	35.43727	23.09339	-855.60030	0.54816	0.52952	1.96815	4.01171	856.64518	2.97548								SYNC		
029	13	L_GX010098.MP4	79375	GX010099.MP4	79182	44.14132	1	39.72913	257.11462	504.74984	-3829.86710	3.34799	5.27295	37.38425	11.34472	3871.53230	8.63904	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
030	0	GX012831.MP4	9564	R_GX012831.MP4	9447	5.31865		-1.00000	53.95371	44.22242	-601.92032	0.40157	0.38286	0.96771	3.52053	605.94942	6.77514								SYNC		
030	1	GX012831.MP4	12333	R_GX012831.MP4	12216	6.85852	1	0.06951	-618.85451	627.47451	-2061.79504	3.42594	3.51103	11.01447	4.74994	2242.25421	23.32601	Enoplosidae	Enoplosus	armatus	37366001	1	AD	Passing			
030	3	GX012831.MP4	14161	R_GX012831.MP4	14044	7.87509	1	1.08609	404.51801	199.11138	-1103.87954	1.26713	0.87641	3.15342	8.11209	1192.40522	22.33046	Monacanthidae	Meuschenia	galii	37465040	2	AD	Passing			
030	4	GX012831.MP4	14828	R_GX012831.MP4	14711	8.24602	1	1.45701	623.21883	-281.21824	-997.55629	1.57138	0.92990	2.42268	0.17213	1209.38164	34.32290	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
030	17	GX012831.MP4	43470	R_GX012831.MP4	43353	24.17415	1	17.38515	-368.45483	785.87380	-1719.10555	1.89541	3.58125	7.64788	12.91831	1925.79347	27.01945	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
031	0	GX012832.MP4	3211	R_GX012832.MP4	3099	1.78567		-1.00000	26.04021	18.28264	-732.13749	0.47363	0.45554	1.40337	3.43420	732.82853	2.64287								SYNC		
031	18	GX012832.MP4	25096	R_GX012832.MP4	24984	13.95616	1	8.25158	-2391.97887	-290.58499	-3460.39638	20.97275	3.47812	30.98519	5.49513	4216.67472	34.82061	Girellidae	Girella	zebra	37361008	2	AD	Passing			
031	26	GX012832.MP4	32818	R_GX012832.MP4	32706	18.25045	1	12.54587	-2419.68355	-4.67278	-4867.15953	30.58097	3.04676	62.14762	1.27107	5435.45142	26.43472	Labridae	Olisthops	cyanomelas	37385001	1	AD	Passing			
031	29	GX012832.MP4	61234	R_GX012832.MP4	61122	34.05291	1	28.34832	-2664.01524	61.56391	-3678.92773	24.57480	2.33525	34.70606	2.40686	4542.60680	35.92328	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
031	34	GX012832.MP4	101707	R_GX012832.MP4	101595	56.56039	1	50.85581	-357.52392	-131.95478	-784.23470	0.83639	0.56950	1.64156	2.47477	871.92860	25.83027	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
032	0	L_GX010099.MP4	2445	GX010100.MP4	1960	1.35969		-1.00000	71.42100	32.58507	-612.90984	0.41398	0.38710	1.04489	5.84377	617.91683	7.40714								SYNC		
032	7	L_GX010099.MP4	50365	GX010100.MP4	49880	28.00854	1	25.82636	-1424.53937	-165.87165	-1886.25565	7.08333	1.48593	9.87881	0.05056	2369.55401	37.21810	Labridae	Olisthops	cyanomelas	37385001	1	AD	Passing			
032	20	L_GX010099.MP4	95132	GX010100.MP4	94647	52.90396	1	50.72178	-870.13327	379.27781	-1920.77909	4.58792	2.29844	10.31093	3.84226	2142.51625	26.39922	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
032	22	L_GX010099.MP4	95942	GX010100.MP4	95457	53.35441	1	51.17223	-591.98730	397.98100	-947.12733	1.55088	1.19768	2.54312	1.69984	1185.70149	37.12652	Girellidae	Girella	tephraeops	37361017	1	AD	Passing			
032	23	L_GX010099.MP4	104270	GX010100.MP4	103785	57.98571	1	55.80353	-170.22457	345.85614	-1334.64594	1.00136	1.44574	4.75495	1.91983	1389.19857	16.33675	Tetraodontidae	Omegophora	cyanopunctata	37467048	1	AD	Passing			
033	0	GX010088.MP4	1843	R_GX012833.MP4	1628	1.02491		-1.00000	19.54201	39.79969	-734.47776	0.47092	0.46197	1.64217	1.59028	735.81484	3.61414								SYNC		
033	2	GX010088.MP4	33952	R_GX012833.MP4	33737	18.88108	1	16.46311	-387.99206	368.69409	-2827.50366	3.51755	3.38578	23.09883	10.83267	2877.71613	10.84150	Labridae	Ophthalmolepis	lineolatus	37384040	3	AD	Passing			
033	3	GX010088.MP4	36343	R_GX012833.MP4	36128	20.21075	1	17.79278	796.64289	356.60008	-1990.76797	4.78709	2.43978	12.12303	6.14321	2173.69745	23.74686	Labridae	Pictilabrus	spp		1	AD	Passing			
033	5	GX010088.MP4	45134	R_GX012833.MP4	44919	25.09952	1	22.68155	307.45073	1108.34210	-3800.26945	4.04152	12.24436	41.89123	9.62797	3970.51584	17.00946	Pomacentridae	Parma	victoriae	37372006	1	AD	Passing			
033	7	GX010088.MP4	51772	R_GX012833.MP4	51557	28.79098	1	26.37301	-110.12495	393.15723	-1414.93200	0.97494	1.81873	5.90618	7.58243	1472.66176	16.26620	Labridae	Pseudolabrus	biserialis	37384149	3	AD	Passing			
033	10	GX010088.MP4	83635	R_GX012833.MP4	83420	46.51035	1	44.09238	1608.28797	815.81620	-2947.37212	14.06207	7.39214	26.52518	19.45544	3455.30732	31.54101	Serranidae	Othos	dentex	37311005	1	AD	Passing			
034	0	L_GX010098.MP4	1447	GX010098.MP4	1213	0.80469		-1.00000	74.83679	30.18663	-874.15785	0.57183	0.54294	1.98400	4.25571	877.87455	5.27912								SYNC		
034	1	L_GX010098.MP4	24534	GX010098.MP4	24300	13.64363	1	11.12945	-1131.22523	-532.73655	-2292.26836	6.59638	3.42231	13.52481	20.24237	2611.12485	28.60605	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
034	8	L_GX010098.MP4	40944	GX010098.MP4	40710	22.76941	1	20.25523	259.37118	-111.80520	-1004.65650	0.87630	0.68478	2.64382	0.19842	1043.60361	15.69722	Labridae	Pseudolabrus	biserialis	37384149	2	AD	Passing			
034	21	L_GX010098.MP4	89591	GX010098.MP4	89357	49.82255	1	47.30837	2303.30480	567.21379	-5067.71711	30.11542	8.06701	66.89908	0.21132	5595.41788	25.08671	Pomacentridae	Chromis	klunzingeri	37372044	32	AD	Passing			
034	22	L_GX010098.MP4	93625	GX010098.MP4	93391	52.06590	1	49.55172	-1217.55391	-460.42083	-1882.59050	5.60212	2.43510	8.85024	0.27433	2288.79266	34.65691	Labridae	Olisthops	cyanomelas	37385001	1	AD	Passing			
036	0	L_GX010084.MP4	1982	GX010100.MP4	1773	1.10221		-1.00000	71.33814	36.19438	-789.65483	0.51800	0.49402	1.68385	3.55193	793.69636	5.81434								SYNC		
036	3	L_GX010084.MP4	15009	GX010100.MP4	14800	8.34667	1	5.08119	1891.32289	688.49800	-2698.76024	13.51921	5.25348	19.80003	0.02034	3366.66580	36.73803	Labridae	Notolabrus	parilus	37384022	2	AD	Passing			
036	16	L_GX010084.MP4	104303	GX010100.MP4	104094	58.00406	1	54.73857	-2111.23660	872.34849	-4363.60554	23.50143	10.08106	49.23060	6.76528	4925.37969	27.65719	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
037	0	L_GX012833.MP4	277	GX010101.MP4	113	0.15404		-1.00000	110.03844	14.94629	-978.14592	0.66156	0.60235	2.54690	1.80204	984.42942	6.48616								SYNC		
037	2	L_GX012833.MP4	9691	GX010101.MP4	9527	5.38927	1	2.84896	1015.42341	1216.38912	-3832.27712	10.37635	12.46278	38.86936	7.53935	4146.93081	22.51354	Labridae	Olisthops	cyanomelas	37385001	2	AD	Passing			
037	17	L_GX012833.MP4	37392	GX010101.MP4	37228	20.79411	1	18.25379	-623.58341	98.12702	-1280.05347	2.14388	0.84802	4.32232	1.82810	1427.24282	26.26037	Serranidae	Othos	dentex	37311005	1	AD	Passing			
037	18	L_GX012833.MP4	38184	GX010101.MP4	38020	21.23455	1	18.69423	644.94809	614.39756	-2276.24564	4.03562	3.95016	13.83725	0.26733	2444.32744	21.41675	Pomacentridae	Parma	mccullochi	37372093	3	AD	Passing			
037	19	L_GX012833.MP4	39954	GX010101.MP4	39790	22.21886	1	19.67855	-204.16587	-196.17188	-660.13443	0.52896	0.53459	1.16062	0.20832	718.29282	23.16979	Labridae	Austrolabrus	maculatus	37384025	2	AD	Passing			
037	22	L_GX012833.MP4	49125	GX010101.MP4	48961	27.31896	1	24.77864	663.26817	643.56987	-2062.82912	3.76902	3.76178	11.47484	3.69095	2260.39174	24.17859	Cheilodactylidae	Cheilodactylus	nigripes	37377001	1	AD	Passing			
037	23	L_GX012833.MP4	52319	GX010101.MP4	52155	29.09518	1	26.55486	251.76908	37.00092	-1390.88509	1.21224	0.86106	5.10794	0.92499	1413.97244	10.37773	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
037	24	L_GX012833.MP4	53527	GX010101.MP4	53363	29.76696	1	27.22664	486.88853	717.07010	-2011.78418	2.79858	4.00035	10.79471	4.76918	2190.55371	23.36207	Enoplosidae	Enoplosus	armatus	37366001	1	AD	Passing			
037	25	L_GX012833.MP4	53527	GX010101.MP4	53363	29.76696	1	27.22664	1100.17449	450.72783	-1478.76339	4.25313	1.99687	5.87599	2.94804	1897.44055	38.82401	Enoplosidae	Enoplosus	armatus	37366001	1	AD	Passing			
037	33	L_GX012833.MP4	72639	GX010101.MP4	72475	40.39536	1	37.85504	1167.24044	733.34131	-2082.00061	6.57384	4.35661	11.95280	7.14348	2496.99144	33.54328	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
038	0	L_GX012833.MP4	232	GX010102.MP4	90	0.12902		-1.00000	34.46878	20.43642	-1060.93382	0.67060	0.65507	2.87674	3.16127	1061.69031	2.02742								SYNC		
038	3	L_GX012833.MP4	10999	GX010102.MP4	10857	6.11667	1	2.60816	532.85532	435.37114	-1047.17943	1.45860	1.31390	2.71036	0.26425	1253.02337	33.12120	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
038	5	L_GX012833.MP4	14959	GX010102.MP4	14817	8.31887	1	4.81036	-91.78757	939.59950	-2328.92574	1.53962	5.76553	13.73922	1.34337	2512.99966	21.76972	Cheilodactylidae	Cheilodactylus	nigripes	37377001	1	AD	Passing			
038	7	L_GX012833.MP4	23209	GX010102.MP4	23067	12.90678	1	9.39828	12.37572	504.42687	-1225.50877	0.77495	1.76127	3.86776	2.74431	1325.31935	22.08075	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
038	11	L_GX012833.MP4	30903	GX010102.MP4	30761	17.18550	1	13.67700	374.11131	463.68961	-1150.66091	1.25168	1.54310	3.38278	1.20326	1295.75763	27.14315	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
038	14	L_GX012833.MP4	39447	GX010102.MP4	39305	21.93691	1	18.42841	541.28395	366.23515	-944.05047	1.31550	1.03435	2.15053	0.65551	1148.19328	34.52775	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
038	15	L_GX012833.MP4	54809	GX010102.MP4	54667	30.47989	1	26.97139	-770.46986	-27.96295	-1392.47974	2.93776	0.88545	5.39927	2.12248	1591.66754	28.98427	Serranidae	Acanthistius	serratus	37311035	1	AD	Passing			
038	16	L_GX012833.MP4	72851	GX010102.MP4	72709	40.51325	1	37.00475	-151.23203	36.67757	-372.27356	0.27651	0.24566	0.38393	0.09061	403.48974	22.61725	Plesiopidae	Paraplesiops	meleagris	37316009	1	AD	Passing			
038	17	L_GX012833.MP4	73363	GX010102.MP4	73221	40.79798	1	37.28947	287.55062	330.92473	-1204.83525	1.11053	1.26587	3.71102	1.41486	1282.11720	19.77104	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
038	18	L_GX012833.MP4	78846	GX010102.MP4	78704	43.84714	1	40.33863	-1023.61551	1560.69340	-3610.47022	9.69624	14.94002	33.86555	2.37591	4064.36315	27.08811	Serranidae	Caesioperca	rasor	37311003	1	AD	Passing			
038	20	L_GX012833.MP4	92466	GX010102.MP4	92324	51.42137	1	47.91287	-3.76704	26.92395	-369.24804	0.26050	0.24246	0.39316	1.19411	370.24750	3.91617	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
038	22	L_GX012833.MP4	106430	GX010102.MP4	106288	59.18691	1	55.67840	4.16313	53.15768	-569.49528	0.37948	0.36897	0.88144	0.01836	571.98597	5.05206	Enoplosidae	Enoplosus	armatus	37366001	2	AD	Passing			
038	23	L_GX012833.MP4	110779	GX010102.MP4	110637	61.60543	1	58.09693	308.58556	307.19335	-1000.20750	0.95951	1.00726	2.57212	0.93349	1090.87480	23.31587	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
038	24	L_GX012833.MP4	110779	GX010102.MP4	110637	61.60543	1	58.09693	138.23572	193.99034	-428.48403	0.31566	0.34627	0.45773	1.34123	490.24476	28.82870	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
038	25	L_GX012833.MP4	112850	GX010102.MP4	112708	62.75714	1	59.24863	199.43026	286.91764	-871.66443	0.68519	0.84415	1.96881	1.64915	939.09161	21.60025	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
039	0	L_GX010099.MP4	350	GX010100.MP4	193	0.19464		-1.00000	82.38479	84.01479	-1092.60709	0.71204	0.70768	3.05345	9.04708	1098.92493	6.15621								SYNC		
039	1	L_GX010099.MP4	4777	GX010100.MP4	4620	2.65654	1	0.22578	295.31292	410.92901	-3191.40441	2.99802	3.77228	25.32563	0.23992	3231.27443	9.02067	Labridae	Pseudolabrus	biserialis	37384149	3	AD	Passing			
039	2	L_GX010099.MP4	4866	GX010100.MP4	4709	2.70604	1	0.27528	-731.74837	-41.89025	-2187.57825	4.16859	1.35287	12.24762	7.68567	2307.09971	18.52263	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
039	13	L_GX010099.MP4	50631	GX010100.MP4	50474	28.15646	1	25.72570	-2391.12629	889.12382	-6021.93635	36.35893	14.04512	92.26152	0.09318	6540.01097	22.96367	Labridae	Olisthops	cyanomelas	37385001	1	AD	Passing			
039	14	L_GX010099.MP4	69863	GX010100.MP4	69706	38.85159	1	36.42083	-1256.69548	619.33406	-3128.05017	10.01215	5.29111	25.08471	0.14340	3427.47079	24.13295	Labridae	Siphonognathus	spp		1	AD	Passing			
041	0	L_GX010101.MP4	276	GX010101.MP4	115	0.15349		-1.00000	43.51077	22.58894	-1038.71937	0.65844	0.63811	2.85701	4.25260	1039.87566	2.82736								SYNC		
041	1	L_GX010101.MP4	5241	GX010101.MP4	5080	2.91458	1	0.64231	-732.37860	-62.87546	-2198.26097	4.39197	1.42000	13.08566	17.23920	2317.90488	18.46940	Tetraodontidae	Omegophora	cyanopunctata	37467048	1	AD	Passing			
041	2	L_GX010101.MP4	8644	GX010101.MP4	8483	4.80702	1	2.53475	656.88504	910.99912	-2335.62193	4.07981	5.62545	14.27427	0.25528	2591.63021	25.88654	Pempherididae	Parapriacanthus	elongatus	37357002	221	AD	Passing			
041	5	L_GX010101.MP4	10592	GX010101.MP4	10431	5.89033	1	3.61806	-955.30156	-336.35066	-1389.66575	3.56663	1.58247	5.43901	1.38952	1719.56498	36.00134	Labridae	Pseudolabrus	biserialis	37384149	3	AD	Passing			
041	8	L_GX010101.MP4	20185	GX010101.MP4	20024	11.22510	1	8.95283	-936.53669	-376.71035	-1283.35571	3.16161	1.55929	4.56492	1.07714	1632.79317	38.09430	Plesiopidae	Paraplesiops	meleagris	37316009	1	AD	Passing			
041	9	L_GX010101.MP4	20463	GX010101.MP4	20302	11.37970	1	9.10743	-723.32520	27.03921	-1236.80219	2.50157	0.78463	4.41855	2.87616	1433.04226	30.34840	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
041	10	L_GX010101.MP4	33809	GX010101.MP4	33648	18.80156	1	16.52929	-851.37701	232.91102	-1035.41205	2.26978	0.90707	2.92508	0.91793	1360.57652	40.51389	Cheilodactylidae	Cheilodactylus	nigripes	37377001	2	AD	Passing			
041	17	L_GX010101.MP4	62544	GX010101.MP4	62383	34.78141	1	32.50914	-1039.84135	35.51667	-1582.30921	4.50640	1.00601	7.16209	3.70381	1893.73544	33.33639	Labridae	Bodianus	frenchii	37384057	2	AD	Passing			
041	19	L_GX010101.MP4	90057	GX010101.MP4	89896	50.08170	1	47.80943	792.08268	-519.55092	-1211.05540	2.22238	1.65845	3.51076	1.48066	1537.52506	37.89421	Pentacerotidae	Pentaceropsis	recurvirostris	37367003	1	AD	Passing			
042	0	L_GX012833.MP4	17740	GX012833.MP4	17566	9.86541		-1.00000	43.67477	32.89056	-830.15915	0.53463	0.51658	1.78374	1.43384	831.95762	3.92642								SYNC		
042	1	L_GX012833.MP4	19909	GX012833.MP4	19735	11.07162	1	0.02558	2428.83009	532.39899	-3671.95029	21.26508	5.10750	32.91585	0.38022	4434.62323	34.15956	Chaetodontidae	Chelmonops	curiosus	37365066	2	AD	Passing			
042	11	L_GX012833.MP4	32768	GX012833.MP4	32594	18.22265	1	7.17661	-2549.49479	1395.05148	-4003.77653	25.63739	14.20813	41.12201	4.58541	4947.35473	36.09749	Carangidae	Pseudocaranx	spp		6	AD	Passing			
042	16	L_GX012833.MP4	38636	GX012833.MP4	38462	21.48591	1	10.43987	2443.86440	908.73441	-4157.74974	24.80507	9.49233	43.02556	14.80464	4907.66282	32.18156	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
042	18	L_GX012833.MP4	46116	GX012833.MP4	45942	25.64562	1	14.59959	-1379.37876	1022.29305	-5009.24106	17.59629	13.04677	63.77760	0.17681	5295.30592	19.07164	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
042	19	L_GX012833.MP4	46161	GX012833.MP4	45987	25.67065	1	14.62461	-1696.21720	535.75462	-2938.59017	12.93454	4.41792	22.82232	0.32629	3435.03974	31.26527	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
042	20	L_GX012833.MP4	46281	GX012833.MP4	46107	25.73738	1	14.69134	-2599.81303	2460.92174	-5655.36358	37.52338	35.51835	82.64724	0.84834	6693.15328	32.50911	Pomacentridae	Chromis	klunzingeri	37372044	49	AD	Passing			
042	21	L_GX012833.MP4	49953	GX012833.MP4	49779	27.77942	1	16.73338	1033.58564	2507.20190	-10668.55668	27.69560	64.84057	280.37964	3.76691	11007.83641	14.49785	Cheilodactylidae	Cheilodactylus	nigripes	37377001	2	AD	Passing			
042	22	L_GX012833.MP4	51000	GX012833.MP4	50826	28.36167	1	17.31563	-607.16742	601.45027	-1344.07615	2.20173	2.25278	4.77404	1.74513	1592.77600	32.62982	Microcanthidae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
042	23	L_GX012833.MP4	51006	GX012833.MP4	50832	28.36500	1	17.31897	2379.93264	776.89256	-3366.19595	18.40357	6.33245	26.76484	9.49319	4195.10626	36.71879	Diodontidae	Diodon	nicthemerus	37469001	1	AD	Passing			
042	38	L_GX012833.MP4	77373	GX012833.MP4	77199	43.02798	1	31.98195	-413.41977	154.97197	-675.79043	0.80054	0.50744	1.17925	1.83089	807.23288	33.24771	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
042	40	L_GX012833.MP4	113717	GX012833.MP4	113543	63.23929	1	52.19325	-1081.16154	1221.49852	-2801.62822	7.85010	8.90638	20.43491	8.71101	3241.92684	30.40110	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
043	0	L_GX012834.MP4	244	GX012834.MP4	121	0.13569		-1.00000	55.90744	14.09706	-896.38717	0.57780	0.55268	2.06638	1.95608	898.23957	3.75065								SYNC		
043	4	L_GX012834.MP4	3872	GX012834.MP4	3749	2.15326	1	0.97431	-2061.85737	946.17921	-3660.09982	19.46386	9.13776	35.14969	0.25306	4306.13999	31.89824	Monacanthidae	Meuschenia	flavolineata	37465035	2	AD	Passing			
043	5	L_GX012834.MP4	4652	GX012834.MP4	4529	2.58703	1	1.40807	-458.80760	248.98044	-1057.42730	1.36823	0.95220	2.98921	5.94719	1179.25746	26.39606	Monacanthidae	Meuschenia	galii	37465040	2	AD	Passing			
043	7	L_GX012834.MP4	5042	GX012834.MP4	4919	2.80391	1	1.62496	-1359.61141	537.81404	-3258.16163	11.49141	4.86340	27.74260	23.77358	3571.19088	24.26312	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
043	10	L_GX012834.MP4	6619	GX012834.MP4	6496	3.68090	1	2.50194	-266.04204	229.81673	-1033.15310	0.92069	0.87871	2.80161	4.50599	1091.32920	18.95964	Labridae	Ophthalmolepis	lineolatus	37384040	6	AD	Passing			
043	12	L_GX012834.MP4	11910	GX012834.MP4	11787	6.62328	1	5.44433	-722.42039	444.65952	-1390.67934	2.67562	1.82811	5.14659	0.98812	1628.98814	31.51685	Labridae	Bodianus	frenchii	37384057	2	AD	Passing			
043	13	L_GX012834.MP4	16893	GX012834.MP4	16770	9.39438	1	8.21543	-631.65293	91.65718	-1482.63480	2.52487	0.97977	5.83360	2.31711	1614.18476	23.32952	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
