OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
045	13	1	980.96642	277.02239	1084.24029	271.87313
045	14	0	1835.34155	485.18327	1839.72483	479.23904
045	14	1	1713.86338	520.13147	1715.46980	522.10359
045	15	0	1365.12430	166.88048	1419.15436	133.48207
045	15	1	1275.03471	182.60159	1330.56376	158.13546
045	16	0	530.86562	132.01992	678.03356	155.04382
045	16	1	456.68869	101.67729	596.42282	131.74502
045	17	0	766.32811	145.83665	805.15436	158.66534
045	17	1	549.32811	132.08367	615.57718	158.87649
045	18	0	598.22844	301.11155	653.74497	313.12351
045	18	1	453.31467	264.64143	547.40940	285.01195
045	19	0	1137.74132	1016.06375	848.27517	1023.10757
045	19	1	887.95297	886.33466	330.16779	865.08765
045	20	0	736.67637	161.20319	789.79195	173.56175
045	20	1	1252.46585	216.87649	1326.12081	198.79681
045	21	0	1294.28331	456.71713	1277.83221	453.00000
045	21	1	1165.75924	420.93625	1156.36913	417.58566
045	22	0	980.08399	204.31076	1052.38926	201.60558
045	22	1	1134.59686	267.08367	1215.29530	255.93625
045	23	0	1646.94289	522.78884	1862.01342	527.09163
045	24	0	1107.86002	132.05578	1268.61074	112.79283
045	24	1	1054.64614	155.08367	1210.62416	140.69721
045	25	0	838.32139	283.19124	953.11409	285.01992
045	25	1	945.02800	293.03984	1053.24832	293.14741
045	26	0	1786.69653	488.27092	1910.60403	481.83665
045	26	1	1446.55319	441.52191	1520.71141	435.01594
045	27	0	1056.99664	292.40239	1114.82550	285.67331
045	27	1	919.71557	202.03984	1000.53691	201.16335
045	28	0	872.02912	173.22311	908.09396	174.72112
045	28	1	906.83315	170.92032	947.69128	170.92829
045	29	0	1466.42217	686.47012	1358.75839	708.14343
046	0	0	1184.63799	495.67164	826.02308	499.70149
046	1	0	1465.65582	892.47761	1415.88667	946.43284
046	1	1	1616.70829	837.45522	1600.45435	903.14179
046	2	0	1285.13851	964.61194	1273.81847	1008.52985
046	2	1	1392.34418	917.46269	1400.73662	970.02239
046	3	0	1366.01994	959.10448	1409.82162	1014.01119
046	3	1	1273.84785	1002.92910	1307.07240	1048.76866
046	4	0	834.13851	928.14925	751.62120	911.94030
046	4	1	635.23400	719.10448	512.86149	690.34328
046	5	0	1178.72193	943.24627	1103.39349	967.70149
046	5	1	1613.21196	910.04478	1583.24134	985.05970
046	6	0	1290.29276	347.11194	1365.14166	358.50373
046	6	1	1356.77754	319.40672	1437.16684	331.80597
046	7	0	1178.94648	344.51866	1271.84365	354.93284
046	7	1	1126.56453	335.95522	1215.43232	344.35448
046	8	0	1036.42078	373.55597	1124.23715	381.51119
046	8	1	985.04617	357.43657	1071.35152	361.86567
046	9	0	1532.04302	324.12687	1638.84680	338.05970
046	9	1	1575.35887	367.78358	1692.23610	388.76866
046	10	0	1227.76600	893.26866	1052.16055	917.57463
046	10	1	925.10178	824.00000	789.44491	818.15672
046	11	0	1013.35257	681.73134	564.41133	665.49254
046	11	1	1442.22665	696.05224	1095.48164	718.58955
046	12	0	1280.04932	869.03731	1237.18888	904.05224
046	12	1	1419.83211	709.44776	1386.47009	748.69403
046	13	0	1332.67051	808.26866	1285.13012	844.91045
046	13	1	1571.39035	691.73134	1573.06925	742.93284
046	14	0	1631.47429	429.32090	1599.88353	455.21642
046	14	1	1593.53095	461.89552	1557.91081	489.80597
046	15	0	1137.33683	790.31343	973.97901	802.32836
046	15	1	1087.30535	787.29104	931.33473	792.92537
046	16	0	1312.51102	668.00000	1221.19517	693.56716
046	16	1	1357.16999	678.07463	1267.86884	706.66418
046	17	0	726.10178	736.88060	667.29276	718.63433
